"Game Title","User Rating",age_group_id,Price,platform_id,special_device_id,developer_publisher_id,release_year_id,genre_id,multiplayer_id,"Game Length (Hours)",game_quality_id,"User Review Text",game_mode_id,"Min Number of Players"
"Ghost of Tsushima",30.3,2,42.96,1,1,57,13,9,1,26,55,"Great game, but too many bugs.",1,3
"Grand Theft Auto V",30,1,41.39,2,2,18,4,3,1,36.9,56,"Solid game, but the gameplay is amazing.",1,8
"Tomb Raider (2013)",31.7,2,55.79,4,1,29,9,1,1,13.3,23,"Amazing game, but the graphics could be better.",2,5
Fortnite,15.3,3,28.68,5,2,49,14,10,1,5.3,26,"Solid game, but the graphics could be better.",2,5
"Super Smash Bros. Ultimate",34.5,2,38.41,4,1,77,5,3,2,47,14,"Great game, but the graphics could be better.",2,1
"Mario Kart 8 Deluxe",42.6,3,54.75,4,1,56,12,2,2,55.9,39,"Disappointing game, but the graphics could be better.",2,7
"The Witcher 3: Wild Hunt",32.7,4,52.48,4,2,85,6,2,2,20.5,33,"Great game, but the gameplay is amazing.",2,4
"Among Us",34,2,37.88,5,2,74,9,9,2,43.6,20,"Amazing game, but too many bugs.",2,6
"Overwatch 2",40.9,3,57.16,3,1,75,11,6,2,35.5,26,"Great game, but the graphics could be better.",2,2
"Super Smash Bros. Ultimate",29.2,3,40.58,5,2,55,14,2,1,28.4,17,"Solid game, but too many bugs.",2,10
"Portal 2",38.3,3,53.56,5,1,42,13,8,2,39.1,1,"Amazing game, but the graphics could be better.",2,6
"Animal Crossing: New Horizons",30.6,1,39.81,3,2,53,13,5,1,37.7,46,"Amazing game, but too many bugs.",2,4
"Call of Duty: Modern Warfare 2",20.6,3,29.7,1,1,15,4,9,1,14.2,23,"Solid game, but the graphics could be better.",2,4
"Stardew Valley",23.3,3,25.84,5,1,75,7,6,1,41.2,41,"Solid game, but too many bugs.",2,10
"Rocket League",17,4,20.34,4,2,37,4,4,2,27.4,25,"Great game, but the graphics could be better.",1,1
"Call of Duty: Modern Warfare 2",41.7,4,50.4,1,2,28,9,7,1,49.5,31,"Solid game, but the graphics could be better.",2,4
"Call of Duty: Modern Warfare 2",35,2,37.08,1,1,13,1,7,2,50.9,26,"Solid game, but too many bugs.",2,5
"Stardew Valley",36.6,3,34.16,2,2,79,8,5,1,58.5,12,"Solid game, but the gameplay is amazing.",1,1
"Just Dance 2024",29.7,1,43.06,2,1,81,7,2,1,22,29,"Disappointing game, but the gameplay is amazing.",2,6
"Ghost of Tsushima",23.5,4,20.59,4,2,18,11,8,1,37.8,22,"Amazing game, but the gameplay is amazing.",2,1
Minecraft,26.4,3,47.76,3,2,13,10,8,1,11.2,56,"Amazing game, but the gameplay is amazing.",2,4
"Fall Guys",29.3,1,25.09,5,2,6,2,8,1,57.8,48,"Amazing game, but the gameplay is amazing.",1,5
"PokÃ©mon Scarlet & Violet",39.1,4,52.54,4,1,18,12,10,1,38.2,9,"Solid game, but the gameplay is amazing.",2,10
"Stardew Valley",36.9,1,37.86,5,2,53,2,5,2,59.9,43,"Disappointing game, but too many bugs.",2,5
"Tomb Raider (2013)",36.3,2,58.09,1,1,60,10,5,1,28.7,32,"Great game, but too many bugs.",1,8
"Tekken 7",30.7,4,52.5,1,2,11,9,3,1,9.9,2,"Great game, but too many bugs.",1,1
"Pillars of Eternity II: Deadfire",23.8,4,33.97,4,2,12,2,6,1,17.3,21,"Disappointing game, but too many bugs.",1,6
"Tomb Raider (2013)",26,4,40.61,3,1,75,14,4,2,22.8,48,"Great game, but the gameplay is amazing.",1,10
Hades,24.5,3,45.99,5,1,17,2,5,1,10.7,27,"Disappointing game, but the graphics could be better.",1,1
"Animal Crossing: New Horizons",30.7,1,46.91,3,1,57,5,2,2,24.1,38,"Disappointing game, but the graphics could be better.",1,6
"Tomb Raider (2013)",39.9,4,49.64,2,2,41,3,8,1,56.4,43,"Solid game, but the gameplay is amazing.",1,3
"FIFA 24",36.2,1,45.83,5,1,76,8,5,1,38.1,7,"Amazing game, but too many bugs.",1,6
"1000-Piece Puzzle",33.7,2,42.05,5,2,43,6,5,2,46.4,29,"Disappointing game, but the graphics could be better.",2,10
"Just Dance 2024",28.8,1,42.09,4,2,1,2,5,2,24.1,48,"Great game, but the gameplay is amazing.",1,4
"Kingdom Hearts III",38.3,4,58.48,2,1,33,4,8,2,34,54,"Disappointing game, but the gameplay is amazing.",1,10
"Hitman 3",34.6,3,50.24,1,2,6,8,7,1,26.4,57,"Great game, but the graphics could be better.",1,3
"Tomb Raider (2013)",25.6,2,32.94,2,1,79,13,4,2,34.5,36,"Amazing game, but the gameplay is amazing.",1,10
"Half-Life: Alyx",26.1,2,45.31,5,1,53,6,5,2,6.4,50,"Great game, but the gameplay is amazing.",1,7
"PokÃ©mon Scarlet & Violet",18,4,28.24,5,2,90,14,1,2,15.7,40,"Great game, but too many bugs.",2,10
Hades,25.5,3,35.26,2,2,78,13,2,1,26.6,31,"Disappointing game, but the graphics could be better.",2,7
"Kingdom Hearts III",22.4,2,32.01,1,1,4,1,10,2,20.2,46,"Amazing game, but too many bugs.",1,3
"Super Mario Odyssey",40.4,4,46.76,3,2,26,11,6,2,52.6,31,"Amazing game, but too many bugs.",2,4
"Fall Guys",30.8,2,33.61,3,1,34,7,6,2,46,15,"Disappointing game, but the gameplay is amazing.",2,4
"The Witcher 3: Wild Hunt",40.9,2,45.32,1,2,65,2,5,2,55.8,6,"Solid game, but the graphics could be better.",1,4
"Counter-Strike: Global Offensive",35.1,2,41.14,4,2,1,9,5,2,43.2,20,"Disappointing game, but too many bugs.",2,3
"Sid Meierâ€™s Civilization VI",32.4,4,28.67,4,1,56,3,2,2,59.9,63,"Disappointing game, but the graphics could be better.",2,1
"Spelunky 2",29,3,37.23,5,1,80,6,6,2,36.3,5,"Amazing game, but too many bugs.",1,10
"The Witcher 3: Wild Hunt",26.1,1,37.93,4,2,74,1,10,1,24.3,53,"Amazing game, but too many bugs.",1,8
"Tekken 7",34.4,1,36.48,3,1,65,10,3,1,54.5,62,"Amazing game, but the graphics could be better.",2,3
"Just Dance 2024",24.7,1,30.24,2,2,40,14,3,1,36.7,12,"Solid game, but the gameplay is amazing.",2,3
"Super Mario Odyssey",30.8,1,35.58,4,2,25,12,4,1,39.5,8,"Disappointing game, but too many bugs.",2,6
"The Witcher 3: Wild Hunt",33.8,3,48.14,3,2,52,4,3,2,36.6,31,"Disappointing game, but the graphics could be better.",2,3
"Sid Meierâ€™s Civilization VI",38.1,3,44.54,2,2,11,2,7,1,52.7,8,"Amazing game, but too many bugs.",1,2
"FIFA 24",39,2,44.42,2,2,22,5,3,2,54.1,20,"Amazing game, but the gameplay is amazing.",1,7
Hades,36.3,4,56.83,3,1,44,9,4,2,22.9,52,"Disappointing game, but the gameplay is amazing.",1,4
"Stardew Valley",19.3,2,30.61,4,1,46,7,9,2,11.6,8,"Disappointing game, but the graphics could be better.",2,6
"Just Dance 2024",18.1,2,24.07,2,1,63,7,2,1,16.5,56,"Great game, but too many bugs.",2,7
"Call of Duty: Modern Warfare 2",35.4,2,44.13,1,2,31,6,6,1,44.7,28,"Great game, but the gameplay is amazing.",1,5
"The Sims 4",13.9,3,23.1,4,1,5,3,2,1,9.9,5,"Disappointing game, but too many bugs.",1,7
"The Witcher 3: Wild Hunt",37.3,3,58.81,4,1,22,14,5,1,32,9,"Great game, but the gameplay is amazing.",1,10
"Tomb Raider (2013)",31.5,2,39.47,2,1,69,12,10,2,41.7,58,"Great game, but too many bugs.",1,2
"Red Dead Redemption 2",31.7,3,48.33,2,1,27,3,4,2,25.1,32,"Disappointing game, but too many bugs.",1,3
"Overwatch 2",22,1,30.64,1,1,68,2,9,1,19.5,41,"Great game, but the gameplay is amazing.",1,7
"Fall Guys",27.9,1,49.91,3,1,40,2,3,2,5.1,57,"Disappointing game, but the graphics could be better.",1,7
"Stardew Valley",39.6,4,59.86,3,2,71,4,9,2,36.7,31,"Amazing game, but too many bugs.",1,6
"Street Fighter V",18,1,20.38,5,2,77,5,2,2,21.1,61,"Solid game, but the graphics could be better.",1,2
"The Legend of Zelda: Breath of the Wild",12.5,3,22.5,5,2,44,5,10,1,5.3,26,"Disappointing game, but too many bugs.",1,8
"Tekken 7",22.8,3,33.06,4,1,21,1,5,1,20.8,53,"Great game, but the graphics could be better.",1,2
"Rocket League",26.8,3,39.07,2,1,75,2,2,1,28,14,"Solid game, but the gameplay is amazing.",2,7
"Tekken 7",33.5,2,46.44,3,1,23,8,8,1,31.9,24,"Great game, but the graphics could be better.",1,1
"Kingdom Hearts III",35.1,1,55.73,5,1,69,5,4,1,26.3,32,"Solid game, but the graphics could be better.",1,5
"Halo Infinite",40.2,3,55.44,2,1,44,3,6,1,42.3,13,"Disappointing game, but the graphics could be better.",1,8
"Stardew Valley",29.4,2,40.21,2,2,1,5,1,1,29.5,49,"Disappointing game, but the gameplay is amazing.",1,10
Hades,29.5,1,47.79,4,2,61,1,8,2,19.9,64,"Disappointing game, but the graphics could be better.",1,10
"Grand Theft Auto V",24.4,4,21.77,4,1,18,4,5,1,43.7,22,"Solid game, but the graphics could be better.",2,4
"Super Mario Odyssey",17.7,2,24.4,4,1,5,14,2,2,22.5,35,"Solid game, but the gameplay is amazing.",1,6
"Halo Infinite",20.9,2,20.75,2,1,21,10,2,1,34.1,14,"Disappointing game, but the graphics could be better.",2,5
"Kingdom Hearts III",30.7,4,36.69,1,2,33,9,6,2,47.2,29,"Solid game, but too many bugs.",2,4
"Sid Meierâ€™s Civilization VI",38.7,2,52.86,2,2,9,7,9,2,37.5,27,"Amazing game, but the graphics could be better.",2,1
"Red Dead Redemption 2",20.6,3,35.46,3,2,90,1,8,2,7.7,55,"Amazing game, but the gameplay is amazing.",1,7
Hades,21.2,3,28.26,3,1,82,3,1,2,22.8,62,"Great game, but the gameplay is amazing.",1,1
"Among Us",16.3,4,31.4,2,2,80,13,10,2,6.2,47,"Amazing game, but too many bugs.",1,1
"FIFA 24",32.6,4,36.8,4,2,5,2,1,2,45.4,53,"Great game, but the gameplay is amazing.",1,8
"Mario Kart 8 Deluxe",17.4,3,22.79,3,2,86,8,9,2,22.4,58,"Solid game, but the gameplay is amazing.",2,1
"League of Legends",18.2,4,31.77,4,2,43,10,6,2,12.5,36,"Disappointing game, but the graphics could be better.",1,8
"Animal Crossing: New Horizons",41.8,4,50.75,4,2,69,5,3,2,48.6,20,"Amazing game, but the graphics could be better.",1,5
"Halo Infinite",22.4,1,32.05,2,1,21,14,2,1,22.1,14,"Solid game, but the graphics could be better.",1,7
"Spelunky 2",42.4,3,57.87,4,1,6,9,10,1,43.5,46,"Solid game, but too many bugs.",1,2
"Call of Duty: Modern Warfare 2",19.8,3,22.9,2,2,81,9,3,1,25.2,24,"Solid game, but too many bugs.",2,7
"Among Us",29.1,4,37.86,4,1,28,3,1,1,36.3,16,"Disappointing game, but too many bugs.",1,4
"Just Dance 2024",36.4,2,51.94,1,2,18,6,6,2,33,61,"Solid game, but too many bugs.",1,7
"Half-Life: Alyx",28.9,3,52.02,3,2,80,11,3,1,6.1,59,"Disappointing game, but the graphics could be better.",2,10
"Street Fighter V",25.6,3,39.11,2,1,90,10,7,1,20.5,48,"Disappointing game, but too many bugs.",1,7
Hades,32.3,1,36.97,3,2,3,10,4,2,45.3,59,"Solid game, but the graphics could be better.",1,5
"The Witcher 3: Wild Hunt",18.2,2,25.33,5,1,10,3,5,1,16.4,56,"Solid game, but the gameplay is amazing.",1,3
"Just Dance 2024",11.4,4,21.83,1,2,40,10,8,1,6,21,"Great game, but too many bugs.",2,2
"Bioshock Infinite",20.9,1,29.84,1,2,23,6,10,1,22.2,43,"Amazing game, but too many bugs.",2,6
"Street Fighter V",16.7,3,20.82,2,1,36,13,7,2,22.3,47,"Great game, but too many bugs.",2,1
"Hitman 3",31.9,2,31.56,4,2,27,14,1,2,53.5,3,"Amazing game, but the graphics could be better.",2,4
"Fall Guys",21.1,4,25.29,4,1,87,10,7,2,25.1,53,"Solid game, but too many bugs.",1,2
"Sid Meierâ€™s Civilization VI",30.3,3,30.76,1,2,13,4,8,2,50.4,15,"Great game, but the gameplay is amazing.",2,3
"Among Us",34,1,31.94,5,1,88,5,3,2,59.3,9,"Amazing game, but the gameplay is amazing.",1,10
"Fall Guys",39.6,4,54.9,3,2,42,12,6,2,41.2,6,"Disappointing game, but the graphics could be better.",1,2
"Rocket League",19.3,2,24.31,3,1,40,14,9,2,25.6,22,"Great game, but the gameplay is amazing.",1,6
"Halo Infinite",31.3,3,47.29,5,1,63,14,2,1,25.9,13,"Disappointing game, but too many bugs.",1,6
"Kingdom Hearts III",28.3,4,38.67,1,2,76,11,4,1,35.7,4,"Amazing game, but the gameplay is amazing.",1,10
"Just Dance 2024",34.4,3,56.58,2,2,50,6,1,2,17.1,33,"Amazing game, but the gameplay is amazing.",2,8
"Sid Meierâ€™s Civilization VI",45,4,55.76,1,2,32,6,8,1,57.7,61,"Solid game, but too many bugs.",1,7
"Tomb Raider (2013)",29.3,4,28.02,2,2,47,10,1,1,48.8,30,"Great game, but the graphics could be better.",2,8
"Among Us",16.8,2,22.01,4,1,69,4,4,2,13,21,"Solid game, but the graphics could be better.",2,7
"1000-Piece Puzzle",43.5,4,58.67,5,1,25,4,6,2,44.4,36,"Amazing game, but too many bugs.",1,7
"Street Fighter V",37.8,4,57.32,1,1,9,14,6,2,35.2,23,"Great game, but the graphics could be better.",1,8
"Spelunky 2",39,3,59.15,1,1,89,3,7,2,28.4,40,"Amazing game, but too many bugs.",2,6
"Spelunky 2",32,2,42.89,3,1,80,5,5,2,36.6,53,"Amazing game, but the graphics could be better.",2,8
"Hitman 3",27.9,4,26.47,2,1,90,4,2,2,47.5,55,"Great game, but too many bugs.",1,5
"Grand Theft Auto V",29.3,2,30.24,3,1,8,4,5,2,43.4,27,"Great game, but the gameplay is amazing.",1,6
Hades,49.3,3,59.76,3,2,45,5,2,2,59.4,57,"Solid game, but the graphics could be better.",1,7
"Red Dead Redemption 2",22,2,40.18,5,2,58,13,4,1,10.5,46,"Amazing game, but the gameplay is amazing.",1,1
Tetris,30.7,3,42.12,4,1,13,6,8,2,35.4,41,"Great game, but too many bugs.",1,10
"Bioshock Infinite",36.3,1,39.74,3,2,36,3,10,2,54,37,"Great game, but too many bugs.",2,7
Tetris,30.7,3,48.62,1,1,50,3,3,2,22.8,30,"Solid game, but too many bugs.",2,4
"Kingdom Hearts III",16,2,22.17,1,2,65,5,4,1,21.7,51,"Great game, but the graphics could be better.",2,1
"Kingdom Hearts III",35.1,1,38.85,5,1,84,6,8,1,50.6,7,"Solid game, but the gameplay is amazing.",1,5
"Fall Guys",30,1,38.98,1,2,45,13,1,1,39.1,21,"Amazing game, but the gameplay is amazing.",1,7
"The Sims 4",40.3,1,45.69,5,1,38,11,2,2,59.7,2,"Solid game, but the graphics could be better.",1,8
"The Legend of Zelda: Breath of the Wild",33.5,2,56.12,3,2,83,5,10,1,18.6,31,"Disappointing game, but the gameplay is amazing.",1,1
"Hitman 3",28,1,34.74,4,2,52,5,4,2,30.5,48,"Disappointing game, but the gameplay is amazing.",2,6
"The Elder Scrolls V: Skyrim",31.3,2,29.66,3,2,15,8,6,1,52.9,15,"Solid game, but the graphics could be better.",1,10
"The Legend of Zelda: Breath of the Wild",27.8,4,37.79,2,2,17,11,9,1,30.4,56,"Disappointing game, but too many bugs.",1,10
"Overwatch 2",25.6,4,37.51,2,2,69,2,8,1,17,62,"Great game, but the graphics could be better.",2,6
Minecraft,36.9,3,56.08,1,2,24,4,3,2,35.2,63,"Disappointing game, but the gameplay is amazing.",2,7
"Red Dead Redemption 2",28,4,24.55,2,1,56,4,8,1,47.4,48,"Disappointing game, but the gameplay is amazing.",1,8
"Ghost of Tsushima",37.3,2,45.98,1,1,50,4,2,1,53.1,47,"Disappointing game, but too many bugs.",2,6
"Super Smash Bros. Ultimate",25.3,3,33.65,3,1,71,10,7,2,34.2,33,"Disappointing game, but the gameplay is amazing.",1,4
"Counter-Strike: Global Offensive",23.8,1,33.87,5,2,30,13,2,1,24.4,62,"Amazing game, but too many bugs.",2,5
"Grand Theft Auto V",43.4,4,55.11,4,1,46,10,6,1,51.9,20,"Solid game, but too many bugs.",2,10
"Street Fighter V",23.3,3,23.11,4,1,47,7,5,2,40,19,"Solid game, but the graphics could be better.",2,6
"PokÃ©mon Scarlet & Violet",31.7,2,54.05,3,1,3,10,6,2,13.6,28,"Amazing game, but the gameplay is amazing.",2,7
"Mario Kart 8 Deluxe",40.8,3,53.73,3,1,17,12,6,1,48.1,27,"Amazing game, but the graphics could be better.",1,7
"The Elder Scrolls V: Skyrim",39.5,1,52.47,3,1,73,4,3,1,44.3,24,"Solid game, but the graphics could be better.",1,4
Minecraft,32.1,4,31.6,3,2,86,11,2,1,58.4,57,"Disappointing game, but the graphics could be better.",1,5
"Kingdom Hearts III",37.6,2,59.92,1,1,86,14,10,1,31.6,16,"Amazing game, but too many bugs.",2,8
"Fall Guys",17.3,4,20.91,2,1,23,13,7,1,21.4,48,"Solid game, but too many bugs.",2,5
"Sid Meierâ€™s Civilization VI",30.4,3,47.95,2,1,27,13,3,2,22.9,8,"Great game, but the gameplay is amazing.",1,7
"Kingdom Hearts III",25.6,2,43.48,4,2,89,14,6,1,13.1,57,"Solid game, but the graphics could be better.",2,1
"Red Dead Redemption 2",33.4,4,38.06,2,1,13,11,4,2,52.2,8,"Amazing game, but the graphics could be better.",2,3
"The Elder Scrolls V: Skyrim",22.4,2,20.7,3,2,2,1,9,1,42.9,56,"Amazing game, but the graphics could be better.",2,8
"Hitman 3",40,3,50.8,3,2,75,5,9,2,45.5,4,"Amazing game, but the graphics could be better.",1,5
"Sid Meierâ€™s Civilization VI",31.6,3,39.79,3,1,54,12,1,1,38.1,62,"Disappointing game, but the gameplay is amazing.",1,10
"Hitman 3",39,2,56.89,5,1,33,5,7,2,41.7,17,"Solid game, but the gameplay is amazing.",1,2
Cuphead,25,3,33.36,1,1,11,8,9,1,31.2,17,"Great game, but the graphics could be better.",2,5
"Bioshock Infinite",39.3,1,59.94,4,1,55,8,10,1,32.1,36,"Disappointing game, but the graphics could be better.",2,4
"Half-Life: Alyx",45.4,4,57.11,1,1,82,5,1,1,50.3,40,"Solid game, but too many bugs.",1,5
"Stardew Valley",33.8,1,59.16,2,2,69,10,8,2,9.2,40,"Disappointing game, but the graphics could be better.",1,2
"Street Fighter V",35,2,49.91,5,1,17,6,5,2,32,35,"Solid game, but the gameplay is amazing.",1,5
"League of Legends",33.7,1,36.89,2,2,7,7,1,2,57.2,59,"Great game, but the graphics could be better.",2,4
"Tomb Raider (2013)",29.8,2,44.67,3,1,70,10,5,2,25.4,2,"Disappointing game, but the gameplay is amazing.",2,8
"The Witcher 3: Wild Hunt",31.8,1,58.97,3,1,50,14,3,2,5.1,20,"Disappointing game, but too many bugs.",2,3
"Just Dance 2024",26.9,2,48.65,5,1,53,12,5,2,14.2,5,"Solid game, but too many bugs.",2,4
"Kingdom Hearts III",33.1,1,59.52,3,2,33,12,7,1,14.8,44,"Disappointing game, but too many bugs.",2,4
"The Witcher 3: Wild Hunt",36.1,3,50.72,2,1,39,9,7,2,30.3,60,"Great game, but too many bugs.",1,7
Cuphead,39.7,4,53.07,1,1,1,2,8,1,50.3,10,"Disappointing game, but the graphics could be better.",2,10
"Tomb Raider (2013)",28,2,35.51,2,2,70,8,5,2,38.9,9,"Amazing game, but the gameplay is amazing.",2,3
"Rocket League",35.1,3,51.69,2,1,60,4,6,1,25.2,13,"Disappointing game, but the graphics could be better.",2,3
Fortnite,34.8,1,36.74,4,1,44,10,3,1,56.1,46,"Amazing game, but the graphics could be better.",1,8
Minecraft,33.6,1,48.74,4,2,85,5,9,2,25.8,20,"Solid game, but the graphics could be better.",2,3
"Grand Theft Auto V",27.4,3,36.43,3,2,80,6,4,1,34.1,46,"Solid game, but too many bugs.",1,6
"Bioshock Infinite",22.8,2,24.63,2,1,80,7,2,2,41.1,11,"Solid game, but too many bugs.",1,8
"Just Dance 2024",25.3,2,22.35,4,1,36,2,10,2,40.9,2,"Great game, but the gameplay is amazing.",2,2
"Just Dance 2024",39.1,1,48.09,5,2,83,10,6,1,52.7,18,"Amazing game, but too many bugs.",1,7
"Super Smash Bros. Ultimate",44.9,2,58.36,1,2,79,5,3,2,58.3,4,"Solid game, but too many bugs.",2,3
Hades,17.2,2,21.94,3,2,83,14,2,2,18,2,"Amazing game, but the graphics could be better.",1,7
"Half-Life: Alyx",27.6,4,36.31,2,1,38,12,6,1,29.8,19,"Great game, but the gameplay is amazing.",2,5
Minecraft,39.3,3,50.82,4,1,11,5,10,1,40.7,19,"Solid game, but the gameplay is amazing.",1,4
"Call of Duty: Modern Warfare 2",29.4,3,37.32,5,1,83,13,2,1,42.5,50,"Amazing game, but the gameplay is amazing.",2,1
"Just Dance 2024",40.3,4,51.37,4,1,80,6,3,2,42.2,9,"Amazing game, but the graphics could be better.",1,6
"Counter-Strike: Global Offensive",21.9,4,28.93,2,2,4,12,7,1,31.3,46,"Great game, but too many bugs.",1,8
"Mario Kart 8 Deluxe",26.2,1,32.16,3,2,87,3,9,2,36.9,45,"Great game, but the graphics could be better.",2,7
"Rocket League",33.9,1,43.9,5,2,62,4,8,1,44.4,62,"Amazing game, but the graphics could be better.",1,2
"The Witcher 3: Wild Hunt",25.5,1,24,2,2,67,7,8,2,46.3,29,"Great game, but too many bugs.",2,10
"1000-Piece Puzzle",32.2,1,41.27,2,2,41,3,7,1,44.7,32,"Great game, but too many bugs.",1,3
"Rocket League",33.5,1,51.37,2,1,62,8,5,1,28.6,50,"Solid game, but the graphics could be better.",1,4
"FIFA 24",24.5,1,40.56,5,2,13,7,2,2,8,50,"Great game, but the graphics could be better.",2,4
"Pillars of Eternity II: Deadfire",17.2,2,31.89,3,2,54,13,8,1,7.8,39,"Solid game, but too many bugs.",2,10
"FIFA 24",28.8,4,34.82,3,1,29,8,10,1,35.6,15,"Solid game, but too many bugs.",2,10
"Hitman 3",33.8,4,49.44,4,1,68,7,10,2,36.1,54,"Solid game, but the gameplay is amazing.",2,4
"Animal Crossing: New Horizons",16.3,4,26.54,1,2,76,3,1,1,8.3,48,"Disappointing game, but the gameplay is amazing.",1,8
"Bioshock Infinite",22.5,1,35.79,4,2,9,14,1,2,19.1,56,"Amazing game, but too many bugs.",2,4
"1000-Piece Puzzle",29.1,4,41.3,2,2,6,4,4,2,22.7,55,"Great game, but the graphics could be better.",1,2
"Call of Duty: Modern Warfare 2",44.5,3,57.17,3,1,54,2,3,2,54.3,38,"Great game, but the graphics could be better.",2,1
"Street Fighter V",22.9,3,28,5,2,51,6,9,2,25.1,14,"Great game, but too many bugs.",2,1
"Just Dance 2024",25.2,3,21.19,1,1,2,2,6,1,49,54,"Solid game, but the graphics could be better.",2,1
"Rocket League",40.2,3,57.64,3,1,89,9,2,1,40.5,37,"Disappointing game, but the graphics could be better.",1,8
"Sid Meierâ€™s Civilization VI",17.6,4,23.31,2,2,36,3,10,1,17.9,21,"Disappointing game, but the gameplay is amazing.",1,3
"Overwatch 2",34.2,2,53.15,3,1,9,12,1,2,22.2,54,"Solid game, but the gameplay is amazing.",1,5
Tetris,37.1,2,58.51,2,2,60,7,3,2,32.8,47,"Amazing game, but the gameplay is amazing.",1,2
"Fall Guys",30.2,3,48.39,5,1,10,10,8,1,21.6,4,"Solid game, but too many bugs.",1,6
"Counter-Strike: Global Offensive",27.2,3,30.4,3,1,66,5,7,2,36.9,59,"Solid game, but too many bugs.",2,6
"Stardew Valley",25.1,2,24.49,2,2,57,13,7,1,48.9,12,"Great game, but the graphics could be better.",2,7
"Sid Meierâ€™s Civilization VI",40.3,1,48.24,2,1,12,1,3,2,59.3,42,"Amazing game, but the gameplay is amazing.",2,7
"Grand Theft Auto V",21.3,1,33.31,1,1,32,10,10,2,12.2,40,"Solid game, but the graphics could be better.",1,5
"Pillars of Eternity II: Deadfire",30.8,2,45.61,3,2,10,9,5,2,23.7,11,"Amazing game, but the graphics could be better.",1,10
"Animal Crossing: New Horizons",28,4,32.52,1,2,16,11,4,1,35.5,34,"Solid game, but too many bugs.",2,7
"Just Dance 2024",31.2,2,24.67,2,1,70,6,1,1,59.3,52,"Amazing game, but too many bugs.",2,2
"Stardew Valley",39.4,1,54.73,3,1,86,7,7,2,34.8,25,"Great game, but too many bugs.",2,3
"Halo Infinite",25.9,1,28.36,3,1,7,7,8,1,33.4,54,"Amazing game, but too many bugs.",2,8
"Portal 2",32.5,4,59.74,4,2,57,14,4,2,13.2,56,"Great game, but the graphics could be better.",2,10
Tetris,28.4,4,43.96,5,2,15,11,3,1,23,55,"Disappointing game, but the gameplay is amazing.",1,7
"Halo Infinite",36.4,3,57.13,3,1,34,11,7,1,31.4,7,"Amazing game, but too many bugs.",2,5
"1000-Piece Puzzle",16.8,2,33.71,5,1,75,14,3,2,5.2,26,"Amazing game, but the graphics could be better.",1,4
